R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,I_0,R_0
22.75390625,0.92041015625,73.05,0.05419921875,45.66,0.52001953125,0.64013671875,0.087158203125,9.1650390625E-05,8.4033203125E-05,0.452197265625
16.50390625,0.38916015625,73.05,0.21044921875,45.66,0.80126953125,0.35888671875,0.059033203125,9.4775390625E-05,5.908203125E-06,0.874072265625
116.50390625,0.88916015625,73.05,0.71044921875,45.66,0.30126953125,0.85888671875,0.009033203125,4.4775390625E-05,5.5908203125E-05,0.424072265625
166.50390625,0.13916015625,73.05,0.46044921875,45.66,0.55126953125,0.60888671875,0.084033203125,6.9775390625E-05,8.0908203125E-05,0.649072265625
66.50390625,0.63916015625,73.05,0.96044921875,45.66,0.05126953125,0.10888671875,0.034033203125,1.9775390625E-05,3.0908203125E-05,0.199072265625
91.50390625,0.01416015625,73.05,0.08544921875,45.66,0.17626953125,0.48388671875,0.021533203125,8.2275390625E-05,9.3408203125E-05,0.536572265625
191.50390625,0.51416015625,73.05,0.58544921875,45.66,0.67626953125,0.98388671875,0.071533203125,3.2275390625E-05,4.3408203125E-05,0.086572265625
141.50390625,0.26416015625,73.05,0.33544921875,45.66,0.42626953125,0.73388671875,0.046533203125,5.7275390625E-05,1.8408203125E-05,0.761572265625
41.50390625,0.76416015625,73.05,0.83544921875,45.66,0.92626953125,0.23388671875,0.096533203125,7.275390625E-06,6.8408203125E-05,0.311572265625
29.00390625,0.20166015625,73.05,0.52294921875,45.66,0.98876953125,0.29638671875,0.040283203125,7.6025390625E-05,1.2158203125E-05,0.255322265625
129.00390625,0.70166015625,73.05,0.02294921875,45.66,0.48876953125,0.79638671875,0.090283203125,2.6025390625E-05,6.2158203125E-05,0.705322265625
179.00390625,0.45166015625,73.05,0.77294921875,45.66,0.73876953125,0.54638671875,0.015283203125,5.1025390625E-05,8.7158203125E-05,0.030322265625
79.00390625,0.95166015625,73.05,0.27294921875,45.66,0.23876953125,0.04638671875,0.065283203125,1.025390625E-06,3.7158203125E-05,0.480322265625
54.00390625,0.32666015625,73.05,0.64794921875,45.66,0.11376953125,0.42138671875,0.077783203125,8.8525390625E-05,9.9658203125E-05,0.142822265625
154.00390625,0.82666015625,73.05,0.14794921875,45.66,0.61376953125,0.92138671875,0.027783203125,3.8525390625E-05,4.9658203125E-05,0.592822265625
104.00390625,0.07666015625,73.05,0.89794921875,45.66,0.36376953125,0.67138671875,0.052783203125,6.3525390625E-05,2.4658203125E-05,0.367822265625
4.00390625,0.57666015625,73.05,0.39794921875,45.66,0.86376953125,0.17138671875,0.002783203125,1.3525390625E-05,7.4658203125E-05,0.817822265625
5.56640625,0.22509765625,73.05,0.03076171875,45.66,0.93408203125,0.94482421875,0.031689453125,5.6494140625E-05,2.0751953125E-05,0.037353515625
105.56640625,0.72509765625,73.05,0.53076171875,45.66,0.43408203125,0.44482421875,0.081689453125,6.494140625E-06,7.0751953125E-05,0.487353515625
155.56640625,0.47509765625,73.05,0.28076171875,45.66,0.68408203125,0.19482421875,0.006689453125,8.1494140625E-05,9.5751953125E-05,0.262353515625
55.56640625,0.97509765625,73.05,0.78076171875,45.66,0.18408203125,0.69482421875,0.056689453125,3.1494140625E-05,4.5751953125E-05,0.712353515625
80.56640625,0.35009765625,73.05,0.15576171875,45.66,0.05908203125,0.81982421875,0.094189453125,6.8994140625E-05,8.3251953125E-05,0.374853515625
180.56640625,0.85009765625,73.05,0.65576171875,45.66,0.55908203125,0.31982421875,0.044189453125,1.8994140625E-05,3.3251953125E-05,0.824853515625
130.56640625,0.10009765625,73.05,0.40576171875,45.66,0.30908203125,0.06982421875,0.069189453125,9.3994140625E-05,8.251953125E-06,0.149853515625
30.56640625,0.60009765625,73.05,0.90576171875,45.66,0.80908203125,0.56982421875,0.019189453125,4.3994140625E-05,5.8251953125E-05,0.599853515625
43.06640625,0.41259765625,73.05,0.71826171875,45.66,0.87158203125,0.88232421875,0.062939453125,6.2744140625E-05,1.4501953125E-05,0.656103515625
143.06640625,0.91259765625,73.05,0.21826171875,45.66,0.37158203125,0.38232421875,0.012939453125,1.2744140625E-05,6.4501953125E-05,0.206103515625
193.06640625,0.16259765625,73.05,0.96826171875,45.66,0.62158203125,0.13232421875,0.087939453125,8.7744140625E-05,8.9501953125E-05,0.881103515625
93.06640625,0.66259765625,73.05,0.46826171875,45.66,0.12158203125,0.63232421875,0.037939453125,3.7744140625E-05,3.9501953125E-05,0.431103515625
68.06640625,0.03759765625,73.05,0.59326171875,45.66,0.24658203125,0.75732421875,0.000439453125,5.0244140625E-05,7.7001953125E-05,0.768603515625
168.06640625,0.53759765625,73.05,0.09326171875,45.66,0.74658203125,0.25732421875,0.050439453125,2.44E-07,2.7001953125E-05,0.318603515625
118.06640625,0.28759765625,73.05,0.84326171875,45.66,0.49658203125,0.00732421875,0.025439453125,7.5244140625E-05,2.001953125E-06,0.543603515625
18.06640625,0.78759765625,73.05,0.34326171875,45.66,0.99658203125,0.50732421875,0.075439453125,2.5244140625E-05,5.2001953125E-05,0.093603515625
24.31640625,0.25634765625,73.05,0.43701171875,45.66,0.71533203125,0.47607421875,0.053564453125,3.4619140625E-05,3.6376953125E-05,0.346728515625
124.31640625,0.75634765625,73.05,0.93701171875,45.66,0.21533203125,0.97607421875,0.003564453125,8.4619140625E-05,8.6376953125E-05,0.796728515625
174.31640625,0.00634765625,73.05,0.18701171875,45.66,0.96533203125,0.72607421875,0.078564453125,9.619140625E-06,6.1376953125E-05,0.121728515625
74.31640625,0.50634765625,73.05,0.68701171875,45.66,0.46533203125,0.22607421875,0.028564453125,5.9619140625E-05,1.1376953125E-05,0.571728515625
99.31640625,0.13134765625,73.05,0.31201171875,45.66,0.34033203125,0.35107421875,0.016064453125,4.7119140625E-05,7.3876953125E-05,0.009228515625
199.31640625,0.63134765625,73.05,0.81201171875,45.66,0.84033203125,0.85107421875,0.066064453125,9.7119140625E-05,2.3876953125E-05,0.459228515625
149.31640625,0.38134765625,73.05,0.06201171875,45.66,0.09033203125,0.60107421875,0.041064453125,2.2119140625E-05,4.8876953125E-05,0.234228515625
49.31640625,0.88134765625,73.05,0.56201171875,45.66,0.59033203125,0.10107421875,0.091064453125,7.2119140625E-05,9.8876953125E-05,0.684228515625
36.81640625,0.06884765625,73.05,0.87451171875,45.66,0.52783203125,0.41357421875,0.047314453125,4.0869140625E-05,3.0126953125E-05,0.740478515625
136.81640625,0.56884765625,73.05,0.37451171875,45.66,0.02783203125,0.91357421875,0.097314453125,9.0869140625E-05,8.0126953125E-05,0.290478515625
186.81640625,0.31884765625,73.05,0.62451171875,45.66,0.77783203125,0.66357421875,0.022314453125,1.5869140625E-05,5.5126953125E-05,0.515478515625
86.81640625,0.81884765625,73.05,0.12451171875,45.66,0.27783203125,0.16357421875,0.072314453125,6.5869140625E-05,5.126953125E-06,0.065478515625
61.81640625,0.44384765625,73.05,0.99951171875,45.66,0.40283203125,0.28857421875,0.084814453125,2.8369140625E-05,6.7626953125E-05,0.627978515625
161.81640625,0.94384765625,73.05,0.49951171875,45.66,0.90283203125,0.78857421875,0.034814453125,7.8369140625E-05,1.7626953125E-05,0.177978515625
111.81640625,0.19384765625,73.05,0.74951171875,45.66,0.15283203125,0.53857421875,0.059814453125,3.369140625E-06,4.2626953125E-05,0.852978515625
11.81640625,0.69384765625,73.05,0.24951171875,45.66,0.65283203125,0.03857421875,0.009814453125,5.3369140625E-05,9.2626953125E-05,0.402978515625
8.69140625,0.49072265625,73.05,0.57763671875,45.66,0.29345703125,0.71044921875,0.098876953125,1.806640625E-06,2.2314453125E-05,0.220166015625
108.69140625,0.99072265625,73.05,0.07763671875,45.66,0.79345703125,0.21044921875,0.048876953125,5.1806640625E-05,7.2314453125E-05,0.670166015625
158.69140625,0.24072265625,73.05,0.82763671875,45.66,0.04345703125,0.46044921875,0.073876953125,2.6806640625E-05,9.7314453125E-05,0.445166015625
58.69140625,0.74072265625,73.05,0.32763671875,45.66,0.54345703125,0.96044921875,0.023876953125,7.6806640625E-05,4.7314453125E-05,0.895166015625
83.69140625,0.11572265625,73.05,0.70263671875,45.66,0.66845703125,0.58544921875,0.036376953125,1.4306640625E-05,8.4814453125E-05,0.332666015625
183.69140625,0.61572265625,73.05,0.20263671875,45.66,0.16845703125,0.08544921875,0.086376953125,6.4306640625E-05,3.4814453125E-05,0.782666015625
133.69140625,0.36572265625,73.05,0.95263671875,45.66,0.91845703125,0.33544921875,0.011376953125,3.9306640625E-05,9.814453125E-06,0.107666015625
33.69140625,0.86572265625,73.05,0.45263671875,45.66,0.41845703125,0.83544921875,0.061376953125,8.9306640625E-05,5.9814453125E-05,0.557666015625
46.19140625,0.17822265625,73.05,0.14013671875,45.66,0.48095703125,0.64794921875,0.005126953125,2.0556640625E-05,1.6064453125E-05,0.501416015625
146.19140625,0.67822265625,73.05,0.64013671875,45.66,0.98095703125,0.14794921875,0.055126953125,7.0556640625E-05,6.6064453125E-05,0.051416015625
196.19140625,0.42822265625,73.05,0.39013671875,45.66,0.23095703125,0.39794921875,0.030126953125,4.5556640625E-05,9.1064453125E-05,0.726416015625
96.19140625,0.92822265625,73.05,0.89013671875,45.66,0.73095703125,0.89794921875,0.080126953125,9.5556640625E-05,4.1064453125E-05,0.276416015625
71.19140625,0.30322265625,73.05,0.01513671875,45.66,0.60595703125,0.52294921875,0.067626953125,8.056640625E-06,7.8564453125E-05,0.838916015625
171.19140625,0.80322265625,73.05,0.51513671875,45.66,0.10595703125,0.02294921875,0.017626953125,5.8056640625E-05,2.8564453125E-05,0.388916015625
121.19140625,0.05322265625,73.05,0.26513671875,45.66,0.85595703125,0.27294921875,0.092626953125,3.3056640625E-05,3.564453125E-06,0.613916015625
21.19140625,0.55322265625,73.05,0.76513671875,45.66,0.35595703125,0.77294921875,0.042626953125,8.3056640625E-05,5.3564453125E-05,0.163916015625
14.94140625,0.02197265625,73.05,0.98388671875,45.66,0.07470703125,0.24169921875,0.014501953125,7.9931640625E-05,3.1689453125E-05,0.304541015625
114.94140625,0.52197265625,73.05,0.48388671875,45.66,0.57470703125,0.74169921875,0.064501953125,2.9931640625E-05,8.1689453125E-05,0.754541015625
164.94140625,0.27197265625,73.05,0.73388671875,45.66,0.32470703125,0.99169921875,0.039501953125,5.4931640625E-05,5.6689453125E-05,0.079541015625
64.94140625,0.77197265625,73.05,0.23388671875,45.66,0.82470703125,0.49169921875,0.089501953125,4.931640625E-06,6.689453125E-06,0.529541015625
89.94140625,0.39697265625,73.05,0.85888671875,45.66,0.94970703125,0.11669921875,0.052001953125,9.2431640625E-05,6.9189453125E-05,0.192041015625
189.94140625,0.89697265625,73.05,0.35888671875,45.66,0.44970703125,0.61669921875,0.002001953125,4.2431640625E-05,1.9189453125E-05,0.642041015625
139.94140625,0.14697265625,73.05,0.60888671875,45.66,0.69970703125,0.86669921875,0.077001953125,6.7431640625E-05,4.4189453125E-05,0.417041015625
39.94140625,0.64697265625,73.05,0.10888671875,45.66,0.19970703125,0.36669921875,0.027001953125,1.7431640625E-05,9.4189453125E-05,0.867041015625
27.44140625,0.33447265625,73.05,0.29638671875,45.66,0.13720703125,0.17919921875,0.083251953125,9.8681640625E-05,2.5439453125E-05,0.810791015625
127.44140625,0.83447265625,73.05,0.79638671875,45.66,0.63720703125,0.67919921875,0.033251953125,4.8681640625E-05,7.5439453125E-05,0.360791015625
177.44140625,0.08447265625,73.05,0.04638671875,45.66,0.38720703125,0.92919921875,0.058251953125,7.3681640625E-05,5.0439453125E-05,0.585791015625
77.44140625,0.58447265625,73.05,0.54638671875,45.66,0.88720703125,0.42919921875,0.008251953125,2.3681640625E-05,4.39E-07,0.135791015625
52.44140625,0.20947265625,73.05,0.42138671875,45.66,0.76220703125,0.05419921875,0.045751953125,8.6181640625E-05,6.2939453125E-05,0.473291015625
152.44140625,0.70947265625,73.05,0.92138671875,45.66,0.26220703125,0.55419921875,0.095751953125,3.6181640625E-05,1.2939453125E-05,0.023291015625
102.44140625,0.45947265625,73.05,0.17138671875,45.66,0.51220703125,0.80419921875,0.020751953125,6.1181640625E-05,3.7939453125E-05,0.698291015625
2.44140625,0.95947265625,73.05,0.67138671875,45.66,0.01220703125,0.30419921875,0.070751953125,1.1181640625E-05,8.7939453125E-05,0.248291015625
1.66015625,0.04150390625,73.05,0.22216796875,45.66,0.35205078125,0.87841796875,0.061767578125,8.447265625E-06,9.6923828125E-05,0.188525390625
101.66015625,0.54150390625,73.05,0.72216796875,45.66,0.85205078125,0.37841796875,0.011767578125,5.8447265625E-05,4.6923828125E-05,0.638525390625
151.66015625,0.29150390625,73.05,0.47216796875,45.66,0.10205078125,0.12841796875,0.086767578125,3.3447265625E-05,2.1923828125E-05,0.413525390625
51.66015625,0.79150390625,73.05,0.97216796875,45.66,0.60205078125,0.62841796875,0.036767578125,8.3447265625E-05,7.1923828125E-05,0.863525390625
76.66015625,0.41650390625,73.05,0.09716796875,45.66,0.72705078125,0.75341796875,0.024267578125,2.0947265625E-05,9.423828125E-06,0.301025390625
176.66015625,0.91650390625,73.05,0.59716796875,45.66,0.22705078125,0.25341796875,0.074267578125,7.0947265625E-05,5.9423828125E-05,0.751025390625
126.66015625,0.16650390625,73.05,0.34716796875,45.66,0.97705078125,0.00341796875,0.049267578125,4.5947265625E-05,8.4423828125E-05,0.076025390625
26.66015625,0.66650390625,73.05,0.84716796875,45.66,0.47705078125,0.50341796875,0.099267578125,9.5947265625E-05,3.4423828125E-05,0.526025390625
39.16015625,0.35400390625,73.05,0.53466796875,45.66,0.41455078125,0.94091796875,0.043017578125,1.4697265625E-05,9.0673828125E-05,0.469775390625
139.16015625,0.85400390625,73.05,0.03466796875,45.66,0.91455078125,0.44091796875,0.093017578125,6.4697265625E-05,4.0673828125E-05,0.019775390625
189.16015625,0.10400390625,73.05,0.78466796875,45.66,0.16455078125,0.19091796875,0.018017578125,3.9697265625E-05,1.5673828125E-05,0.694775390625
89.16015625,0.60400390625,73.05,0.28466796875,45.66,0.66455078125,0.69091796875,0.068017578125,8.9697265625E-05,6.5673828125E-05,0.244775390625
64.16015625,0.22900390625,73.05,0.65966796875,45.66,0.53955078125,0.81591796875,0.080517578125,2.197265625E-06,3.173828125E-06,0.807275390625
164.16015625,0.72900390625,73.05,0.15966796875,45.66,0.03955078125,0.31591796875,0.030517578125,5.2197265625E-05,5.3173828125E-05,0.357275390625
114.16015625,0.47900390625,73.05,0.90966796875,45.66,0.78955078125,0.06591796875,0.055517578125,2.7197265625E-05,7.8173828125E-05,0.582275390625
14.16015625,0.97900390625,73.05,0.40966796875,45.66,0.28955078125,0.56591796875,0.005517578125,7.7197265625E-05,2.8173828125E-05,0.132275390625
20.41015625,0.44775390625,73.05,0.31591796875,45.66,0.00830078125,0.40966796875,0.027392578125,8.6572265625E-05,5.6298828125E-05,0.329150390625
120.41015625,0.94775390625,73.05,0.81591796875,45.66,0.50830078125,0.90966796875,0.077392578125,3.6572265625E-05,6.298828125E-06,0.779150390625
170.41015625,0.19775390625,73.05,0.06591796875,45.66,0.25830078125,0.65966796875,0.002392578125,6.1572265625E-05,3.1298828125E-05,0.104150390625
70.41015625,0.69775390625,73.05,0.56591796875,45.66,0.75830078125,0.15966796875,0.052392578125,1.1572265625E-05,8.1298828125E-05,0.554150390625
95.41015625,0.07275390625,73.05,0.44091796875,45.66,0.88330078125,0.28466796875,0.089892578125,9.9072265625E-05,4.3798828125E-05,0.216650390625
195.41015625,0.57275390625,73.05,0.94091796875,45.66,0.38330078125,0.78466796875,0.039892578125,4.9072265625E-05,9.3798828125E-05,0.666650390625
145.41015625,0.32275390625,73.05,0.19091796875,45.66,0.63330078125,0.53466796875,0.064892578125,7.4072265625E-05,6.8798828125E-05,0.441650390625
45.41015625,0.82275390625,73.05,0.69091796875,45.66,0.13330078125,0.03466796875,0.014892578125,2.4072265625E-05,1.8798828125E-05,0.891650390625
32.91015625,0.13525390625,73.05,0.87841796875,45.66,0.19580078125,0.47216796875,0.071142578125,9.2822265625E-05,5.0048828125E-05,0.835400390625
132.91015625,0.63525390625,73.05,0.37841796875,45.66,0.69580078125,0.97216796875,0.021142578125,4.2822265625E-05,4.88E-08,0.385400390625
182.91015625,0.38525390625,73.05,0.62841796875,45.66,0.44580078125,0.72216796875,0.096142578125,6.7822265625E-05,2.5048828125E-05,0.610400390625
82.91015625,0.88525390625,73.05,0.12841796875,45.66,0.94580078125,0.22216796875,0.046142578125,1.7822265625E-05,7.5048828125E-05,0.160400390625
57.91015625,0.26025390625,73.05,0.75341796875,45.66,0.82080078125,0.34716796875,0.008642578125,8.0322265625E-05,3.7548828125E-05,0.497900390625
157.91015625,0.76025390625,73.05,0.25341796875,45.66,0.32080078125,0.84716796875,0.058642578125,3.0322265625E-05,8.7548828125E-05,0.047900390625
107.91015625,0.01025390625,73.05,0.50341796875,45.66,0.57080078125,0.59716796875,0.033642578125,5.5322265625E-05,6.2548828125E-05,0.722900390625
7.91015625,0.51025390625,73.05,0.00341796875,45.66,0.07080078125,0.09716796875,0.083642578125,5.322265625E-06,1.2548828125E-05,0.272900390625
11.03515625,0.30712890625,73.05,0.67529296875,45.66,0.99267578125,0.64404296875,0.019580078125,5.0634765625E-05,9.5361328125E-05,0.005712890625
111.03515625,0.80712890625,73.05,0.17529296875,45.66,0.49267578125,0.14404296875,0.069580078125,6.35E-07,4.5361328125E-05,0.455712890625
161.03515625,0.05712890625,73.05,0.92529296875,45.66,0.74267578125,0.39404296875,0.044580078125,7.5634765625E-05,2.0361328125E-05,0.230712890625
61.03515625,0.55712890625,73.05,0.42529296875,45.66,0.24267578125,0.89404296875,0.094580078125,2.5634765625E-05,7.0361328125E-05,0.680712890625
86.03515625,0.18212890625,73.05,0.55029296875,45.66,0.11767578125,0.51904296875,0.057080078125,6.3134765625E-05,7.861328125E-06,0.343212890625
186.03515625,0.68212890625,73.05,0.05029296875,45.66,0.61767578125,0.01904296875,0.007080078125,1.3134765625E-05,5.7861328125E-05,0.793212890625
136.03515625,0.43212890625,73.05,0.80029296875,45.66,0.36767578125,0.26904296875,0.082080078125,8.8134765625E-05,8.2861328125E-05,0.118212890625
36.03515625,0.93212890625,73.05,0.30029296875,45.66,0.86767578125,0.76904296875,0.032080078125,3.8134765625E-05,3.2861328125E-05,0.568212890625
48.53515625,0.11962890625,73.05,0.11279296875,45.66,0.80517578125,0.70654296875,0.075830078125,6.9384765625E-05,8.9111328125E-05,0.624462890625
148.53515625,0.61962890625,73.05,0.61279296875,45.66,0.30517578125,0.20654296875,0.025830078125,1.9384765625E-05,3.9111328125E-05,0.174462890625
198.53515625,0.36962890625,73.05,0.36279296875,45.66,0.55517578125,0.45654296875,0.050830078125,9.4384765625E-05,1.4111328125E-05,0.849462890625
98.53515625,0.86962890625,73.05,0.86279296875,45.66,0.05517578125,0.95654296875,0.000830078125,4.4384765625E-05,6.4111328125E-05,0.399462890625
73.53515625,0.49462890625,73.05,0.23779296875,45.66,0.18017578125,0.58154296875,0.038330078125,5.6884765625E-05,1.611328125E-06,0.736962890625
173.53515625,0.99462890625,73.05,0.73779296875,45.66,0.68017578125,0.08154296875,0.088330078125,6.884765625E-06,5.1611328125E-05,0.286962890625
123.53515625,0.24462890625,73.05,0.48779296875,45.66,0.43017578125,0.33154296875,0.013330078125,8.1884765625E-05,7.6611328125E-05,0.511962890625
23.53515625,0.74462890625,73.05,0.98779296875,45.66,0.93017578125,0.83154296875,0.063330078125,3.1884765625E-05,2.6611328125E-05,0.061962890625
17.28515625,0.21337890625,73.05,0.76904296875,45.66,0.64892578125,0.17529296875,0.091455078125,2.8759765625E-05,6.0986328125E-05,0.371337890625
117.28515625,0.71337890625,73.05,0.26904296875,45.66,0.14892578125,0.67529296875,0.041455078125,7.8759765625E-05,1.0986328125E-05,0.821337890625
167.28515625,0.46337890625,73.05,0.51904296875,45.66,0.89892578125,0.92529296875,0.066455078125,3.759765625E-06,3.5986328125E-05,0.146337890625
67.28515625,0.96337890625,73.05,0.01904296875,45.66,0.39892578125,0.42529296875,0.016455078125,5.3759765625E-05,8.5986328125E-05,0.596337890625
92.28515625,0.33837890625,73.05,0.89404296875,45.66,0.27392578125,0.05029296875,0.028955078125,4.1259765625E-05,4.8486328125E-05,0.033837890625
192.28515625,0.83837890625,73.05,0.39404296875,45.66,0.77392578125,0.55029296875,0.078955078125,9.1259765625E-05,9.8486328125E-05,0.483837890625
142.28515625,0.08837890625,73.05,0.64404296875,45.66,0.02392578125,0.80029296875,0.003955078125,1.6259765625E-05,7.3486328125E-05,0.258837890625
42.28515625,0.58837890625,73.05,0.14404296875,45.66,0.52392578125,0.30029296875,0.053955078125,6.6259765625E-05,2.3486328125E-05,0.708837890625
29.78515625,0.40087890625,73.05,0.45654296875,45.66,0.58642578125,0.23779296875,0.010205078125,4.7509765625E-05,5.4736328125E-05,0.765087890625
129.78515625,0.90087890625,73.05,0.95654296875,45.66,0.08642578125,0.73779296875,0.060205078125,9.7509765625E-05,4.736328125E-06,0.315087890625
179.78515625,0.15087890625,73.05,0.20654296875,45.66,0.83642578125,0.98779296875,0.035205078125,2.2509765625E-05,2.9736328125E-05,0.540087890625
79.78515625,0.65087890625,73.05,0.70654296875,45.66,0.33642578125,0.48779296875,0.085205078125,7.2509765625E-05,7.9736328125E-05,0.090087890625
54.78515625,0.02587890625,73.05,0.33154296875,45.66,0.46142578125,0.11279296875,0.072705078125,3.5009765625E-05,4.2236328125E-05,0.652587890625
154.78515625,0.52587890625,73.05,0.83154296875,45.66,0.96142578125,0.61279296875,0.022705078125,8.5009765625E-05,9.2236328125E-05,0.202587890625
104.78515625,0.27587890625,73.05,0.08154296875,45.66,0.21142578125,0.86279296875,0.097705078125,1.0009765625E-05,6.7236328125E-05,0.877587890625
4.78515625,0.77587890625,73.05,0.58154296875,45.66,0.71142578125,0.36279296875,0.047705078125,6.0009765625E-05,1.7236328125E-05,0.427587890625
3.22265625,0.42431640625,73.05,0.96435546875,45.66,0.51611328125,0.52685546875,0.017236328125,1.7041015625E-05,6.4892578125E-05,0.547119140625
103.22265625,0.92431640625,73.05,0.46435546875,45.66,0.01611328125,0.02685546875,0.067236328125,6.7041015625E-05,1.4892578125E-05,0.097119140625
153.22265625,0.17431640625,73.05,0.71435546875,45.66,0.76611328125,0.27685546875,0.042236328125,4.2041015625E-05,3.9892578125E-05,0.772119140625
53.22265625,0.67431640625,73.05,0.21435546875,45.66,0.26611328125,0.77685546875,0.092236328125,9.2041015625E-05,8.9892578125E-05,0.322119140625
78.22265625,0.04931640625,73.05,0.83935546875,45.66,0.39111328125,0.65185546875,0.054736328125,4.541015625E-06,2.7392578125E-05,0.884619140625
178.22265625,0.54931640625,73.05,0.33935546875,45.66,0.89111328125,0.15185546875,0.004736328125,5.4541015625E-05,7.7392578125E-05,0.434619140625
128.22265625,0.29931640625,73.05,0.58935546875,45.66,0.14111328125,0.40185546875,0.079736328125,2.9541015625E-05,5.2392578125E-05,0.659619140625
28.22265625,0.79931640625,73.05,0.08935546875,45.66,0.64111328125,0.90185546875,0.029736328125,7.9541015625E-05,2.392578125E-06,0.209619140625
40.72265625,0.23681640625,73.05,0.27685546875,45.66,0.70361328125,0.58935546875,0.085986328125,1.0791015625E-05,7.1142578125E-05,0.153369140625
140.72265625,0.73681640625,73.05,0.77685546875,45.66,0.20361328125,0.08935546875,0.035986328125,6.0791015625E-05,2.1142578125E-05,0.603369140625
190.72265625,0.48681640625,73.05,0.02685546875,45.66,0.95361328125,0.33935546875,0.060986328125,3.5791015625E-05,4.6142578125E-05,0.378369140625
90.72265625,0.98681640625,73.05,0.52685546875,45.66,0.45361328125,0.83935546875,0.010986328125,8.5791015625E-05,9.6142578125E-05,0.828369140625
65.72265625,0.36181640625,73.05,0.40185546875,45.66,0.32861328125,0.71435546875,0.048486328125,2.3291015625E-05,3.3642578125E-05,0.265869140625
165.72265625,0.86181640625,73.05,0.90185546875,45.66,0.82861328125,0.21435546875,0.098486328125,7.3291015625E-05,8.3642578125E-05,0.715869140625
115.72265625,0.11181640625,73.05,0.15185546875,45.66,0.07861328125,0.46435546875,0.023486328125,4.8291015625E-05,5.8642578125E-05,0.040869140625
15.72265625,0.61181640625,73.05,0.65185546875,45.66,0.57861328125,0.96435546875,0.073486328125,9.8291015625E-05,8.642578125E-06,0.490869140625
21.97265625,0.08056640625,73.05,0.62060546875,45.66,0.85986328125,0.05810546875,0.095361328125,8.8916015625E-05,8.0517578125E-05,0.856494140625
121.97265625,0.58056640625,73.05,0.12060546875,45.66,0.35986328125,0.55810546875,0.045361328125,3.8916015625E-05,3.0517578125E-05,0.406494140625
171.97265625,0.33056640625,73.05,0.87060546875,45.66,0.60986328125,0.80810546875,0.070361328125,6.3916015625E-05,5.517578125E-06,0.631494140625
71.97265625,0.83056640625,73.05,0.37060546875,45.66,0.10986328125,0.30810546875,0.020361328125,1.3916015625E-05,5.5517578125E-05,0.181494140625
96.97265625,0.45556640625,73.05,0.74560546875,45.66,0.23486328125,0.18310546875,0.032861328125,7.6416015625E-05,1.8017578125E-05,0.518994140625
196.97265625,0.95556640625,73.05,0.24560546875,45.66,0.73486328125,0.68310546875,0.082861328125,2.6416015625E-05,6.8017578125E-05,0.068994140625
146.97265625,0.20556640625,73.05,0.99560546875,45.66,0.48486328125,0.93310546875,0.007861328125,5.1416015625E-05,9.3017578125E-05,0.743994140625
46.97265625,0.70556640625,73.05,0.49560546875,45.66,0.98486328125,0.43310546875,0.057861328125,1.416015625E-06,4.3017578125E-05,0.293994140625
